date,item_id,store_id,units_sold,prediction,absolute_error,recommended_units
2016-03-02,FOODS_1_004,CA_2,0,0.07479743026190797,0.07479743026190797,1
2016-03-03,FOODS_1_004,CA_2,0,0.07948430576445388,0.07948430576445388,1
2016-03-04,FOODS_1_004,CA_2,0,0.07948430576445388,0.07948430576445388,1
2016-03-05,FOODS_1_004,CA_2,0,0.08389039007942967,0.08389039007942967,1
2016-03-06,FOODS_1_004,CA_2,0,0.07797140616213588,0.07797140616213588,1
2016-03-07,FOODS_1_004,CA_2,0,0.0661213043813207,0.0661213043813207,1
2016-03-08,FOODS_1_004,CA_2,0,0.07479743026190797,0.07479743026190797,1
2016-03-09,FOODS_1_004,CA_2,0,0.07479743026190797,0.07479743026190797,1
2016-03-10,FOODS_1_004,CA_2,0,0.07948430576445388,0.07948430576445388,1
2016-03-11,FOODS_1_004,CA_2,0,0.07948430576445388,0.07948430576445388,1
2016-03-12,FOODS_1_004,CA_2,0,0.08389039007942967,0.08389039007942967,1
2016-03-13,FOODS_1_004,CA_2,0,0.07797140616213588,0.07797140616213588,1
2016-03-14,FOODS_1_004,CA_2,0,0.0661213043813207,0.0661213043813207,1
2016-03-15,FOODS_1_004,CA_2,0,0.07479743026190797,0.07479743026190797,1
2016-03-16,FOODS_1_004,CA_2,0,0.07479743026190797,0.07479743026190797,1
2016-03-17,FOODS_1_004,CA_2,0,0.07948430576445388,0.07948430576445388,1
2016-03-18,FOODS_1_004,CA_2,0,0.07948430576445388,0.07948430576445388,1
2016-03-19,FOODS_1_004,CA_2,0,0.08389039007942967,0.08389039007942967,1
2016-03-20,FOODS_1_004,CA_2,0,0.07797140616213588,0.07797140616213588,1
2016-03-21,FOODS_1_004,CA_2,0,0.0661213043813207,0.0661213043813207,1
2016-03-22,FOODS_1_004,CA_2,0,0.07479743026190797,0.07479743026190797,1
2016-03-23,FOODS_1_004,CA_2,0,0.07479743026190797,0.07479743026190797,1
2016-03-24,FOODS_1_004,CA_2,0,0.07948430576445388,0.07948430576445388,1
2016-03-25,FOODS_1_004,CA_2,0,0.07948430576445388,0.07948430576445388,1
2016-03-26,FOODS_1_004,CA_2,0,0.08389039007942967,0.08389039007942967,1
2016-03-27,FOODS_1_004,CA_2,0,0.07797140616213588,0.07797140616213588,1
2016-03-28,FOODS_1_004,CA_2,0,0.0661213043813207,0.0661213043813207,1
2016-03-29,FOODS_1_004,CA_2,0,0.07479743026190797,0.07479743026190797,1
2016-03-30,FOODS_1_004,CA_2,0,0.07479743026190797,0.07479743026190797,1
2016-03-31,FOODS_1_004,CA_2,0,0.07948430576445388,0.07948430576445388,1
2016-04-01,FOODS_1_004,CA_2,0,0.07948430576445388,0.07948430576445388,1
2016-04-02,FOODS_1_004,CA_2,0,0.08389039007942967,0.08389039007942967,1
2016-04-03,FOODS_1_004,CA_2,0,0.07797140616213588,0.07797140616213588,1
2016-04-04,FOODS_1_004,CA_2,0,0.0661213043813207,0.0661213043813207,1
2016-04-05,FOODS_1_004,CA_2,0,0.07479743026190797,0.07479743026190797,1
2016-04-06,FOODS_1_004,CA_2,0,0.07479743026190797,0.07479743026190797,1
2016-04-07,FOODS_1_004,CA_2,0,0.07948430576445388,0.07948430576445388,1
2016-04-08,FOODS_1_004,CA_2,0,0.07948430576445388,0.07948430576445388,1
2016-04-09,FOODS_1_004,CA_2,0,0.08389039007942967,0.08389039007942967,1
2016-04-10,FOODS_1_004,CA_2,0,0.07797140616213588,0.07797140616213588,1
2016-04-11,FOODS_1_004,CA_2,0,0.0661213043813207,0.0661213043813207,1
2016-04-12,FOODS_1_004,CA_2,0,0.07479743026190797,0.07479743026190797,1
2016-04-13,FOODS_1_004,CA_2,0,0.07479743026190797,0.07479743026190797,1
2016-04-14,FOODS_1_004,CA_2,0,0.07948430576445388,0.07948430576445388,1
2016-04-15,FOODS_1_004,CA_2,0,0.07948430576445388,0.07948430576445388,1
2016-04-16,FOODS_1_004,CA_2,0,0.08389039007942967,0.08389039007942967,1
2016-04-17,FOODS_1_004,CA_2,0,0.07797140616213588,0.07797140616213588,1
2016-04-18,FOODS_1_004,CA_2,0,0.0661213043813207,0.0661213043813207,1
2016-04-19,FOODS_1_004,CA_2,0,0.07479743026190797,0.07479743026190797,1
2016-04-20,FOODS_1_004,CA_2,0,0.07479743026190797,0.07479743026190797,1
2016-04-21,FOODS_1_004,CA_2,0,0.07948430576445388,0.07948430576445388,1
2016-04-22,FOODS_1_004,CA_2,0,0.07948430576445388,0.07948430576445388,1
2016-04-23,FOODS_1_004,CA_2,0,0.08389039007942967,0.08389039007942967,1
2016-04-24,FOODS_1_004,CA_2,0,0.07797140616213588,0.07797140616213588,1
2016-01-25,FOODS_1_005,CA_1,0,0.6172825403818257,0.6172825403818257,1
2016-01-26,FOODS_1_005,CA_1,1,0.625958666262413,0.37404133373758697,1
2016-01-27,FOODS_1_005,CA_1,2,0.7797734740849614,1.2202265259150384,1
2016-01-28,FOODS_1_005,CA_1,2,1.0902755107080349,0.9097244892919651,2
2016-01-29,FOODS_1_005,CA_1,1,1.2677299470734604,0.26772994707346043,2
2016-01-30,FOODS_1_005,CA_1,9,1.4279880511834613,7.572011948816539,2
2016-01-31,FOODS_1_005,CA_1,5,2.540038245888756,2.459961754111244,3
2016-02-01,FOODS_1_005,CA_1,1,2.480046871951674,1.4800468719516742,3
2016-02-02,FOODS_1_005,CA_1,3,2.3270846623420973,0.6729153376579027,3
2016-02-03,FOODS_1_005,CA_1,2,2.564885132492511,0.564885132492511,3
2016-02-04,FOODS_1_005,CA_1,3,2.786268465146193,0.21373153485380714,3
2016-02-05,FOODS_1_005,CA_1,0,3.4266954666611062,3.4266954666611062,4
2016-02-06,FOODS_1_005,CA_1,0,2.8485661014285943,2.8485661014285943,3
2016-02-07,FOODS_1_005,CA_1,4,1.7472759358504255,2.2527240641495743,2
2016-02-08,FOODS_1_005,CA_1,3,1.7738668730066987,1.2261331269933013,2
2016-02-09,FOODS_1_005,CA_1,0,1.8828581246133584,1.8828581246133584,2
2016-02-10,FOODS_1_005,CA_1,3,1.36523914193331,1.63476085806669,2
2016-02-11,FOODS_1_005,CA_1,2,1.7892621430542837,0.21073785694571634,2
2016-02-12,FOODS_1_005,CA_1,4,1.7560926668481218,2.243907333151878,2
2016-02-13,FOODS_1_005,CA_1,2,2.572400080953892,0.572400080953892,3
2016-02-14,FOODS_1_005,CA_1,1,2.840570602736274,1.8405706027362738,3
2016-02-15,FOODS_1_005,CA_1,0,1.8031554869846182,1.8031554869846182,2
2016-02-16,FOODS_1_005,CA_1,0,1.36523914193331,1.36523914193331,2
2016-02-17,FOODS_1_005,CA_1,0,1.3948173637685075,1.3948173637685075,2
2016-02-18,FOODS_1_005,CA_1,1,1.1195103954548986,0.11951039545489861,2
2016-02-19,FOODS_1_005,CA_1,1,1.2929653863849315,0.2929653863849315,2
2016-02-20,FOODS_1_005,CA_1,1,1.139071016397022,0.1390710163970219,2
2016-02-21,FOODS_1_005,CA_1,4,0.9583667325908278,3.041633267409172,1
2016-02-22,FOODS_1_005,CA_1,0,1.2717017867902587,1.2717017867902587,2
2016-02-23,FOODS_1_005,CA_1,0,0.9561869274164964,0.9561869274164964,1
2016-02-24,FOODS_1_005,CA_1,2,0.9561869274164964,1.0438130725835038,1
2016-02-25,FOODS_1_005,CA_1,0,1.3327228599784606,1.3327228599784606,2
2016-02-26,FOODS_1_005,CA_1,1,1.123788789355208,0.1237887893552081,2
2016-02-27,FOODS_1_005,CA_1,1,1.4279880511834613,0.4279880511834613,2
2016-02-28,FOODS_1_005,CA_1,0,1.3338500625720981,1.3338500625720981,2
2016-02-29,FOODS_1_005,CA_1,2,0.740770021100812,1.2592299788991879,1
2016-03-01,FOODS_1_005,CA_1,0,1.1227905581441175,1.1227905581441175,2
2016-03-02,FOODS_1_005,CA_1,0,0.8956416944135989,0.8956416944135989,1
2016-03-03,FOODS_1_005,CA_1,0,0.7753363874244119,0.7753363874244119,1
2016-03-04,FOODS_1_005,CA_1,2,0.7753363874244119,1.224663612575588,1
2016-03-05,FOODS_1_005,CA_1,1,1.272086097419172,0.2720860974191719,2
2016-03-06,FOODS_1_005,CA_1,0,1.0556926093207435,1.0556926093207435,2
2016-03-07,FOODS_1_005,CA_1,0,0.7868509953703614,0.7868509953703614,1
2016-03-08,FOODS_1_005,CA_1,2,0.625958666262413,1.374041333737587,1
2016-03-09,FOODS_1_005,CA_1,1,1.0643852702650223,0.06438527026502228,2
2016-03-10,FOODS_1_005,CA_1,2,1.0363854952206688,0.9636145047793312,2
2016-03-11,FOODS_1_005,CA_1,1,1.344225841945369,0.344225841945369,2
2016-03-12,FOODS_1_005,CA_1,5,1.3514921563115525,3.6485078436884475,2
2016-03-13,FOODS_1_005,CA_1,2,1.937694761194089,0.0623052388059111,2
2016-03-14,FOODS_1_005,CA_1,1,1.642231820480982,0.642231820480982,2
2016-03-15,FOODS_1_005,CA_1,3,1.7452871411203523,1.2547128588796477,2
2016-03-16,FOODS_1_005,CA_1,2,1.853279902778161,0.14672009722183899,2
2016-03-17,FOODS_1_005,CA_1,1,1.8598907714294886,0.8598907714294886,2
2016-03-18,FOODS_1_005,CA_1,1,1.993259405234685,0.993259405234685,2
2016-03-19,FOODS_1_005,CA_1,1,2.6637694331791804,1.6637694331791804,3
2016-03-20,FOODS_1_005,CA_1,3,1.5393297052391002,1.4606702947608998,2
2016-03-21,FOODS_1_005,CA_1,2,1.6043516558507391,0.39564834414926087,2
2016-03-22,FOODS_1_005,CA_1,3,1.6804861681967667,1.3195138318032333,2
2016-03-23,FOODS_1_005,CA_1,0,1.679812767413614,1.679812767413614,2
2016-03-24,FOODS_1_005,CA_1,0,1.219071784785741,1.219071784785741,2
2016-03-25,FOODS_1_005,CA_1,0,1.2444057708214582,1.2444057708214582,2
2016-03-26,FOODS_1_005,CA_1,2,1.3775579780617193,0.6224420219382807,2
2016-03-27,FOODS_1_005,CA_1,3,1.6014737550731362,1.3985262449268638,2
2016-03-28,FOODS_1_005,CA_1,1,1.400102984875351,0.400102984875351,2
2016-03-29,FOODS_1_005,CA_1,1,1.23805193721114,0.23805193721114004,2
2016-03-30,FOODS_1_005,CA_1,0,1.0710404877805535,1.0710404877805535,2
2016-03-31,FOODS_1_005,CA_1,0,0.9820771678595089,0.9820771678595089,1
2016-04-01,FOODS_1_005,CA_1,3,1.0472928944832993,1.9527071055167007,2
2016-04-02,FOODS_1_005,CA_1,0,1.7469555494557514,1.7469555494557514,2
2016-04-03,FOODS_1_005,CA_1,0,1.174289368967983,1.174289368967983,2
2016-04-04,FOODS_1_005,CA_1,2,0.7868509953703614,1.2131490046296385,1
2016-04-05,FOODS_1_005,CA_1,0,1.1227905581441175,1.1227905581441175,2
2016-04-06,FOODS_1_005,CA_1,0,0.7955271212509487,0.7955271212509487,1
2016-04-07,FOODS_1_005,CA_1,3,0.8214173616939613,2.1785826383060387,1
2016-04-08,FOODS_1_005,CA_1,0,1.4076276427879482,1.4076276427879482,2
2016-04-09,FOODS_1_005,CA_1,2,0.953908090710455,1.046091909289545,1
2016-04-10,FOODS_1_005,CA_1,0,1.308614623260627,1.308614623260627,2
2016-04-11,FOODS_1_005,CA_1,2,0.947510801535909,1.052489198464091,1
2016-04-12,FOODS_1_005,CA_1,0,1.169399391940059,1.169399391940059,2
2016-04-13,FOODS_1_005,CA_1,1,0.9561869274164964,0.04381307258350364,1
2016-04-14,FOODS_1_005,CA_1,2,1.1801455971210977,0.8198544028789023,2
2016-04-15,FOODS_1_005,CA_1,3,1.2677299470734604,1.7322700529265396,2
2016-04-16,FOODS_1_005,CA_1,1,1.7469555494557514,0.7469555494557514,2
2016-04-17,FOODS_1_005,CA_1,1,1.400494958909988,0.400494958909988,2
2016-04-18,FOODS_1_005,CA_1,2,1.2728392596638007,0.7271607403361993,2
2016-04-19,FOODS_1_005,CA_1,0,1.3798742897038934,1.3798742897038934,2
2016-04-20,FOODS_1_005,CA_1,2,1.1304405559450812,0.8695594440549188,2
2016-04-21,FOODS_1_005,CA_1,2,1.4379556035317125,0.5620443964682875,2
2016-04-22,FOODS_1_005,CA_1,1,1.6039878418323779,0.6039878418323779,2
2016-04-23,FOODS_1_005,CA_1,4,1.5417313961204189,2.4582686038795813,2
2016-04-24,FOODS_1_005,CA_1,1,2.116295248820017,1.116295248820017,3
2016-01-25,FOODS_1_005,CA_2,2,2.9482527685213338,0.9482527685213338,3
2016-01-26,FOODS_1_005,CA_2,3,2.486682707610678,0.5133172923893219,3
2016-01-27,FOODS_1_005,CA_2,2,3.006047036045594,1.0060470360455942,4
2016-01-28,FOODS_1_005,CA_2,1,3.2743022612946606,2.2743022612946606,4
2016-01-29,FOODS_1_005,CA_2,1,2.85838335706036,1.8583833570603598,3
2016-01-30,FOODS_1_005,CA_2,6,2.3619982118013674,3.6380017881986326,3
2016-01-31,FOODS_1_005,CA_2,8,3.117624162720379,4.882375837279621,4
2016-02-01,FOODS_1_005,CA_2,0,2.819954888986835,2.819954888986835,3
2016-02-02,FOODS_1_005,CA_2,5,1.9994145081147137,3.0005854918852863,2
2016-02-03,FOODS_1_005,CA_2,0,2.8696010579563387,2.8696010579563387,3
2016-02-04,FOODS_1_005,CA_2,8,2.036748307491356,5.963251692508644,3
2016-02-05,FOODS_1_005,CA_2,5,4.393186415596216,0.6068135844037839,5
2016-02-06,FOODS_1_005,CA_2,7,5.626148880221614,1.3738511197783856,6
2016-02-07,FOODS_1_005,CA_2,2,5.400717920204051,3.400717920204051,6
2016-02-08,FOODS_1_005,CA_2,1,2.8895902634479764,1.8895902634479764,3
2016-02-09,FOODS_1_005,CA_2,0,2.655491785515265,2.655491785515265,3
2016-02-10,FOODS_1_005,CA_2,0,2.0424770314881,2.0424770314881,3
2016-02-11,FOODS_1_005,CA_2,0,2.197046945698932,2.197046945698932,3
2016-02-12,FOODS_1_005,CA_2,5,1.9477779678298572,3.0522220321701425,2
2016-02-13,FOODS_1_005,CA_2,1,2.8926086023165882,1.8926086023165882,3
2016-02-14,FOODS_1_005,CA_2,2,1.400494958909988,0.599505041090012,2
2016-02-15,FOODS_1_005,CA_2,0,1.2981564936548609,1.2981564936548609,2
2016-02-16,FOODS_1_005,CA_2,2,1.009823574478831,0.9901764255211689,2
2016-02-17,FOODS_1_005,CA_2,3,1.3798742897038934,1.6201257102961066,2
2016-02-18,FOODS_1_005,CA_2,3,1.7596839212190862,1.2403160787809138,2
2016-02-19,FOODS_1_005,CA_2,15,2.2495392733469717,12.750460726653028,3
2016-02-20,FOODS_1_005,CA_2,0,6.191443864605589,6.191443864605589,7
2016-02-21,FOODS_1_005,CA_2,4,1.9407449935365708,2.059255006463429,2
2016-02-22,FOODS_1_005,CA_2,1,3.112569493714638,2.112569493714638,4
2016-02-23,FOODS_1_005,CA_2,2,2.5285830640107503,0.5285830640107503,3
2016-02-24,FOODS_1_005,CA_2,4,2.9771422149935494,1.0228577850064506,3
2016-02-25,FOODS_1_005,CA_2,6,4.051656424249535,1.9483435757504646,5
2016-02-26,FOODS_1_005,CA_2,16,5.091507894805614,10.908492105194387,6
2016-02-27,FOODS_1_005,CA_2,2,8.681460675794941,6.681460675794941,9
2016-02-28,FOODS_1_005,CA_2,2,4.436376720735159,2.4363767207351588,5
2016-02-29,FOODS_1_005,CA_2,4,3.551211264064359,0.44878873593564084,4
2016-03-01,FOODS_1_005,CA_2,0,4.256838256774607,4.256838256774607,5
2016-03-02,FOODS_1_005,CA_2,0,2.946235652396159,2.946235652396159,3
2016-03-03,FOODS_1_005,CA_2,0,2.956354619378798,2.956354619378798,3
2016-03-04,FOODS_1_005,CA_2,0,2.407936891387507,2.407936891387507,3
2016-03-05,FOODS_1_005,CA_2,18,1.2638146331247617,16.736185366875237,2
2016-03-06,FOODS_1_005,CA_2,6,4.295194906012392,1.7048050939876083,5
2016-03-07,FOODS_1_005,CA_2,1,3.1493697038889628,2.1493697038889628,4
2016-03-08,FOODS_1_005,CA_2,1,2.496348141327409,1.4963481413274091,3
2016-03-09,FOODS_1_005,CA_2,13,2.541393834848682,10.458606165151318,3
2016-03-10,FOODS_1_005,CA_2,7,6.71063961224992,0.28936038775008033,7
2016-03-11,FOODS_1_005,CA_2,4,7.595283480213043,3.595283480213043,8
2016-03-12,FOODS_1_005,CA_2,8,9.256955468202245,1.2569554682022446,10
2016-03-13,FOODS_1_005,CA_2,3,7.4154748148207785,4.4154748148207785,8
2016-03-14,FOODS_1_005,CA_2,3,4.072758263600963,1.0727582636009627,5
2016-03-15,FOODS_1_005,CA_2,2,4.470370633999005,2.4703706339990052,5
2016-03-16,FOODS_1_005,CA_2,1,4.745267801287332,3.7452678012873317,5
2016-03-17,FOODS_1_005,CA_2,5,2.811663326383931,2.188336673616069,3
2016-03-18,FOODS_1_005,CA_2,7,3.9480243774028763,3.0519756225971237,4
2016-03-19,FOODS_1_005,CA_2,1,6.008580050901175,5.008580050901175,7
2016-03-20,FOODS_1_005,CA_2,5,3.0122607283801277,1.9877392716198723,4
2016-03-21,FOODS_1_005,CA_2,5,3.0654272275421923,1.9345727724578077,4
2016-03-22,FOODS_1_005,CA_2,2,3.1256314449000935,1.1256314449000935,4
2016-03-23,FOODS_1_005,CA_2,2,2.947563993158352,0.9475639931583522,3
2016-03-24,FOODS_1_005,CA_2,18,3.306537183978002,14.693462816021999,4
2016-03-25,FOODS_1_005,CA_2,10,7.807287580148653,2.192712419851347,8
2016-03-26,FOODS_1_005,CA_2,7,8.61395019242553,1.6139501924255306,9
2016-03-27,FOODS_1_005,CA_2,1,7.363875271133295,6.363875271133295,8
2016-03-28,FOODS_1_005,CA_2,9,4.786591830118905,4.213408169881095,5
2016-03-29,FOODS_1_005,CA_2,0,6.400369060321924,6.400369060321924,7
2016-03-30,FOODS_1_005,CA_2,0,3.6317210038871535,3.6317210038871535,4
2016-03-31,FOODS_1_005,CA_2,8,5.023809622212167,2.976190377787833,6
2016-04-01,FOODS_1_005,CA_2,18,7.090778458966156,10.909221541033844,8
2016-04-02,FOODS_1_005,CA_2,7,9.83214305015599,2.83214305015599,10
2016-04-03,FOODS_1_005,CA_2,6,6.2774428351258384,0.27744283512583845,7
2016-04-04,FOODS_1_005,CA_2,5,6.198055651808478,1.1980556518084784,7
2016-04-05,FOODS_1_005,CA_2,0,4.956780229685124,4.956780229685124,5
2016-04-06,FOODS_1_005,CA_2,7,3.685746520684617,3.314253479315383,4
2016-04-07,FOODS_1_005,CA_2,4,7.247222623697277,3.2472226236972768,8
2016-04-08,FOODS_1_005,CA_2,12,7.77342109424002,4.22657890575998,8
2016-04-09,FOODS_1_005,CA_2,14,9.320225742433887,4.6797742575661125,10
2016-04-10,FOODS_1_005,CA_2,11,8.894571503613165,2.1054284963868355,9
2016-04-11,FOODS_1_005,CA_2,5,7.826112702630657,2.826112702630657,8
2016-04-12,FOODS_1_005,CA_2,10,7.094919382304076,2.9050806176959236,8
2016-04-13,FOODS_1_005,CA_2,9,8.804673152906052,0.19532684709394843,9
2016-04-14,FOODS_1_005,CA_2,13,9.047135520643915,3.9528644793560854,10
2016-04-15,FOODS_1_005,CA_2,3,12.634383942398348,9.634383942398348,13
2016-04-16,FOODS_1_005,CA_2,2,9.80117670900539,7.801176709005389,10
2016-04-17,FOODS_1_005,CA_2,2,5.378386380397931,3.378386380397931,6
2016-04-18,FOODS_1_005,CA_2,0,4.561446639572775,4.561446639572775,5
2016-04-19,FOODS_1_005,CA_2,8,3.4118518500911357,4.588148149908864,4
2016-04-20,FOODS_1_005,CA_2,7,6.044410779695104,0.9555892203048959,7
2016-04-21,FOODS_1_005,CA_2,1,5.565283146815482,4.565283146815482,6
2016-04-22,FOODS_1_005,CA_2,3,2.6166636824352834,0.38333631756471664,3
2016-04-23,FOODS_1_005,CA_2,9,3.699975039233118,5.300024960766882,4
2016-04-24,FOODS_1_005,CA_2,1,5.444297189478521,4.444297189478521,6
2016-01-25,FOODS_1_006,CA_1,0,1.3640813832622771,1.3640813832622771,2
2016-01-26,FOODS_1_006,CA_1,0,0.7955271212509487,0.7955271212509487,1
2016-01-27,FOODS_1_006,CA_1,0,0.7494461469813993,0.7494461469813993,1
2016-01-28,FOODS_1_006,CA_1,0,0.7753363874244119,0.7753363874244119,1
2016-01-29,FOODS_1_006,CA_1,2,0.7753363874244119,1.224663612575588,1
2016-01-30,FOODS_1_006,CA_1,0,1.413062942701826,1.413062942701826,2
2016-01-31,FOODS_1_006,CA_1,5,0.6718492774037296,4.328150722596271,1
2016-02-01,FOODS_1_006,CA_1,2,1.2760876120951268,0.7239123879048732,2
2016-02-02,FOODS_1_006,CA_1,3,1.306832619535448,1.693167380464552,2
2016-02-03,FOODS_1_006,CA_1,6,1.6130277817313263,4.3869722182686735,2
2016-02-04,FOODS_1_006,CA_1,1,2.6275594023165194,1.6275594023165194,3
2016-02-05,FOODS_1_006,CA_1,1,2.4302169993676017,1.4302169993676017,3
2016-02-06,FOODS_1_006,CA_1,1,2.895157652284828,1.8951576522848281,3
2016-02-07,FOODS_1_006,CA_1,0,2.912066762322843,2.912066762322843,3
2016-02-08,FOODS_1_006,CA_1,1,1.4998175221235577,0.4998175221235577,2
2016-02-09,FOODS_1_006,CA_1,1,1.6383644775006585,0.6383644775006585,2
2016-02-10,FOODS_1_006,CA_1,6,1.4258730482801518,4.574126951719848,2
2016-02-11,FOODS_1_006,CA_1,1,1.784821765359139,0.784821765359139,2
2016-02-12,FOODS_1_006,CA_1,7,1.5066006308505158,5.4933993691494845,2
2016-02-13,FOODS_1_006,CA_1,2,2.919376253029839,0.919376253029839,3
2016-02-14,FOODS_1_006,CA_1,1,2.765228273911786,1.7652282739117862,3
2016-02-15,FOODS_1_006,CA_1,2,2.165266610134573,0.165266610134573,3
2016-02-16,FOODS_1_006,CA_1,1,2.235379130211408,1.2353791302114079,3
2016-02-17,FOODS_1_006,CA_1,4,2.3136622283576065,1.6863377716423935,3
2016-02-18,FOODS_1_006,CA_1,1,2.5785598942026926,1.5785598942026926,3
2016-02-19,FOODS_1_006,CA_1,1,2.5135660964426796,1.5135660964426796,3
2016-02-20,FOODS_1_006,CA_1,2,2.014027308747836,0.014027308747836198,3
2016-02-21,FOODS_1_006,CA_1,3,1.8347386901255196,1.1652613098744804,2
2016-02-22,FOODS_1_006,CA_1,0,1.8076375269879181,1.8076375269879181,2
2016-02-23,FOODS_1_006,CA_1,0,1.36523914193331,1.36523914193331,2
2016-02-24,FOODS_1_006,CA_1,4,1.2131343169175661,2.786865683082434,2
2016-02-25,FOODS_1_006,CA_1,2,1.7580226074779655,0.24197739252203454,2
2016-02-26,FOODS_1_006,CA_1,6,1.7560926668481218,4.243907333151878,2
2016-02-27,FOODS_1_006,CA_1,1,2.919376253029839,1.919376253029839,3
2016-02-28,FOODS_1_006,CA_1,5,2.1559791937938986,2.8440208062061014,3
2016-02-29,FOODS_1_006,CA_1,1,2.2421284083491178,1.2421284083491178,3
2016-03-01,FOODS_1_006,CA_1,0,2.17394273601516,2.17394273601516,3
2016-03-02,FOODS_1_006,CA_1,3,1.8989174482445876,1.1010825517554124,2
2016-03-03,FOODS_1_006,CA_1,3,2.287713003177664,0.712286996822336,3
2016-03-04,FOODS_1_006,CA_1,0,2.7897872864051405,2.7897872864051405,3
2016-03-05,FOODS_1_006,CA_1,2,1.9451412136225692,0.0548587863774308,2
2016-03-06,FOODS_1_006,CA_1,1,2.238564897414627,1.2385648974146268,3
2016-03-07,FOODS_1_006,CA_1,2,1.2728392596638007,0.7271607403361993,2
2016-03-08,FOODS_1_006,CA_1,3,1.40243991382834,1.59756008617166,2
2016-03-09,FOODS_1_006,CA_1,4,1.8458918747037028,2.1541081252962972,2
2016-03-10,FOODS_1_006,CA_1,0,2.2418021029291193,2.2418021029291193,3
2016-03-11,FOODS_1_006,CA_1,2,1.5299842600355513,0.4700157399644487,2
2016-03-12,FOODS_1_006,CA_1,1,2.4041199024974755,1.4041199024974755,3
2016-03-13,FOODS_1_006,CA_1,1,1.8984382931475374,0.8984382931475374,2
2016-03-14,FOODS_1_006,CA_1,3,1.6001101297848739,1.3998898702151261,2
2016-03-15,FOODS_1_006,CA_1,1,1.8458918747037028,0.8458918747037028,2
2016-03-16,FOODS_1_006,CA_1,5,1.5500626980118501,3.44993730198815,2
2016-03-17,FOODS_1_006,CA_1,1,2.055490148125021,1.055490148125021,3
2016-03-18,FOODS_1_006,CA_1,2,1.956293155325031,0.0437068446749691,2
2016-03-19,FOODS_1_006,CA_1,8,2.4041199024974755,5.5958800975025245,3
2016-03-20,FOODS_1_006,CA_1,1,3.783525577517326,2.783525577517326,4
2016-03-21,FOODS_1_006,CA_1,0,2.3479867582967073,2.3479867582967073,3
2016-03-22,FOODS_1_006,CA_1,0,1.6921566943134734,1.6921566943134734,2
2016-03-23,FOODS_1_006,CA_1,0,1.6526983411331897,1.6526983411331897,2
2016-03-24,FOODS_1_006,CA_1,0,1.4007548316366825,1.4007548316366825,2
2016-03-25,FOODS_1_006,CA_1,3,1.34830121318461,1.65169878681539,2
2016-03-26,FOODS_1_006,CA_1,0,2.347938905196775,2.347938905196775,3
2016-03-27,FOODS_1_006,CA_1,1,0.7953367581227159,0.20466324187728413,1
2016-03-28,FOODS_1_006,CA_1,3,0.8766130890927354,2.1233869109072647,1
2016-03-29,FOODS_1_006,CA_1,0,1.1983042129921038,1.1983042129921038,2
2016-03-30,FOODS_1_006,CA_1,2,0.9561869274164964,1.0438130725835038,1
2016-03-31,FOODS_1_006,CA_1,3,1.3327228599784606,1.6672771400215394,2
2016-04-01,FOODS_1_006,CA_1,1,1.819494467690701,0.819494467690701,2
2016-04-02,FOODS_1_006,CA_1,1,1.6147730662888642,0.6147730662888642,2
2016-04-03,FOODS_1_006,CA_1,2,1.5393297052391002,0.4606702947608998,2
2016-04-04,FOODS_1_006,CA_1,1,1.6050250566338917,0.6050250566338917,2
2016-04-05,FOODS_1_006,CA_1,2,1.281515385544388,0.7184846144556121,2
2016-04-06,FOODS_1_006,CA_1,8,1.5841229606792815,6.415877039320718,2
2016-04-07,FOODS_1_006,CA_1,3,2.612484343930741,0.387515656069259,3
2016-04-08,FOODS_1_006,CA_1,2,2.39798760105518,0.39798760105517994,3
2016-04-09,FOODS_1_006,CA_1,3,3.1483224321856205,0.14832243218562047,4
2016-04-10,FOODS_1_006,CA_1,0,3.281346062457361,3.281346062457361,4
2016-04-11,FOODS_1_006,CA_1,0,1.819608449465451,1.819608449465451,2
2016-04-12,FOODS_1_006,CA_1,0,1.6921566943134734,1.6921566943134734,2
2016-04-13,FOODS_1_006,CA_1,0,1.5718850272541038,1.5718850272541038,2
2016-04-14,FOODS_1_006,CA_1,2,1.065292036757041,0.9347079632429589,2
2016-04-15,FOODS_1_006,CA_1,1,1.2677299470734604,0.26772994707346043,2
2016-04-16,FOODS_1_006,CA_1,3,1.3007676393353647,1.6992323606646353,2
2016-04-17,FOODS_1_006,CA_1,1,1.323995846763776,0.323995846763776,2
2016-04-18,FOODS_1_006,CA_1,0,1.0623643618999663,1.0623643618999663,2
2016-04-19,FOODS_1_006,CA_1,2,0.9561869274164964,1.0438130725835038,1
2016-04-20,FOODS_1_006,CA_1,1,1.306832619535448,0.30683261953544805,2
2016-04-21,FOODS_1_006,CA_1,2,1.3074056259874005,0.6925943740125995,2
2016-04-22,FOODS_1_006,CA_1,3,1.5010640926468695,1.4989359073531305,2
2016-04-23,FOODS_1_006,CA_1,2,2.1452380987370807,0.1452380987370807,3
2016-04-24,FOODS_1_006,CA_1,2,1.6071386943857648,0.39286130561423516,2
2016-01-25,FOODS_1_006,CA_2,1,0.9258372219417008,0.07416277805829918,1
2016-01-26,FOODS_1_006,CA_2,2,0.8852892149733227,1.1147107850266773,1
